Index,Plaza Code,Plaza Name,"Concessio naire
Type",Plaza Type,Plaza Sub Typ,Sate,City,Concessionaire,Geo Codes,Longitude,Latitudes,,
1031,536063,Patrachauli,PF,TOLL,NATIONAL,Jharkhand,Ranchi,NHAI,"23.3215317,85.1503319",23.3215317,85.1503319,,
1032,330119,"Patroda Toll
Plaza",PF,TOLL,NATIONAL,Rajasthan,Ganganagar,NHAI,"29.058447,73.095777",29.058447,73.095777,,
1033,536045,Pattana,"Concessio
naire",TOLL,STATE,Karnataka,Kalaburagi,KRDCL,"17.3970162,76.7061871",17.3970162,76.7061871,,
1034,360029,"Pattarai Toll
Plaza",PF,TOLL,NATIONAL,Tamil Nadu,Tiruvallur,NHAI,"13.150829,79.834687",13.150829,79.834687,,
1035,550011,"Pedda
Amberpet",PF,TOLL,STATE,Telangana,Hyderabad,IRB,"17.319992, 78.655881",17.319992,78.655881,,
1036,550015,Peddagolconda,PF,TOLL,STATE,Telangana,Hyderabad,IRB,"17.121417, 78.235572",17.121417,78.235572,,
1037,340060,Penur Toll Plaza,PF,TOLL,NATIONAL,Maharashtra,MOHOL,NHAI,"17.779097, 75.524512",17.779097,75.524512,,
1038,312028,Peont,PF,TOLL,NATIONAL,Haryana,Karnal,NHAI,"29.623442,76.784786",29.623442,76.784786,,
1039,360057,Perali Toll Plaza,PF,TOLL,NATIONAL,Tamil Nadu,Perambalur,NHAI,"11.237523,78.960180",11.237523,78.96018,,
1040,560001,Perungudi Toll,PF,TOLL,STATE,Tamil Nadu,Chennai,TNRDC,"12.9564,80.2412",12.9564,80.2412,,
1041,345037,"Phoop (Barahi)
KM 105.300",Conc.,TOLL,NATIONAL,Madhya Pradesh,Bhind,"MP Highways
Pvt. Ltd","26.683184,78.917895",26.683184,78.917895,,
1042,340009,"Phulwadi Toll
Plaza",Conc.,TOLL,NATIONAL,Maharashtra,Naldurg,"Solapur
Tollways Pvt","17.7991202,76.1933353",17.7991202,76.1933353,,
1043,320072,Pidhi Toll Plaza,PF,TOLL,NATIONAL,Uttar Pradesh,Jaisinghpur,NHAI,"26.3486681,82.2470807",26.3486681,82.2470807,,
1044,536090,"Pimparkhed
User Fee Plaza",PF,TOLL,NATIONAL,Maharashtra,Pimparkhed,"M/s. Coral
Associates","20.3029330, 74.7588787",20.302933,74.7588787,,
1045,340050,"Pimparwadi Toll
Plaza",PF,TOLL,NATIONAL,Maharashtra,Nashik,NHAI,"19.810393, 74.276137",19.810393,74.276137,,
1046,540054,"Pimpri
Sadruddin Toll",PF,TOLL,STATE,Maharashtra,Nashik,NMSCEL,"19.676166, 73.566280",19.676166,73.56628,,
1047,570043,Pinan Fee Plaza,PF,TOLL,NATIONAL,Rajasthan,Alwar,NHAI,"27.253013, 76.766463",27.253013,76.766463,,
1048,6002,Pipalaz,Conc.,TOLL,NATIONAL,Rajasthan,Ajmer,Soma Isolux,"26.158577,74.371572",26.158577,74.371572,,
1049,375015,Pipili Toll Plaza,PF,TOLL,NATIONAL,Odisha,Pipili,NHAI,"20.1374,85.8392",20.1374,85.8392,,
1050,545074,"Piplothar Toll
Plaza",PF,TOLL,STATE,Madhya Pradesh,Datia,"UDIT BETUL
PARATWARA","25.581462,78.375242",25.581462,78.375242,,
1051,545024,Piplyamandi,Conc.,TOLL,STATE,Madhya Pradesh,Piplyamandi,"Ashoka
Concessions","24.168848,75.013273",24.168848,75.013273,,
1052,350028,Pippalwada,PF,TOLL,NATIONAL,Telangana,Adilabad,NHAI,"19.781093,78.565772",19.781093,78.565772,,
1053,52001,"Pithadiya Toll
Plaza",Conc.,TOLL,NATIONAL,Gujarat,Rajkot,ILFS,"22.082642,70.781004",22.082642,70.781004,,
1054,336016,Pithai Toll Plaza,PF,TOLL,NATIONAL,Gujarat,Kheda,Essel Infra,"22.912793,72.957362",22.912793,72.957362,,
1055,380025,"Pokhraira Fee
Plaza",PF,TOLL,NATIONAL,Bihar,Sitamarhi,NHAI,"26.0558561,85.1829012",26.0558561,85.1829012,,
1056,360020,"Pollachi Cochin
Toll Plaza",Conc.,TOLL,NATIONAL,Tamil Nadu,Coimbatore,L&T,"10.914016,76.982178",10.914016,76.982178,,
1057,360021,"Pollachi Salem
Toll Plaza",Conc.,TOLL,NATIONAL,Tamil Nadu,Coimbatore,L&T,"10.921531,76.989327",10.921531,76.989327,,
1058,177001,"Pondicherry
Tindivanam Toll",Conc.,TOLL,NATIONAL,Tamil Nadu,Villupuram,"Pondicherry
Tollways","11.983278,79.78836",11.983278,79.78836,,
1059,360059,"Ponnalagaram
Toll Plaza",PF.,TOLL,NATIONAL,Tamil Nadu,"Virudhachal
am",NHAI,"9.9297,78.1101",9.9297,78.1101,,
1060,55001,"Ponnambalapatt
i Plaza",Conc.,TOLL,NATIONAL,Tamil Nadu,"Tiruchirappa
lli",Reliance,"10.536356,78.257059",10.536356,78.257059,,
1061,367004,"Poonarimangala
m",PF,TOLL,NATIONAL,Kerala,"Ernakulam
(Cochin)",NHAI,"10.010715,76.257992",10.010715,76.257992,,
1062,352039,Pottipadu,PF,TOLL,NATIONAL,Andhra Pradesh,Krishna,NHAI,"16.572341,80.862502",16.572341,80.862502,,
1063,520031,"Pratappur Toll
Plaza",PF,TOLL,NATIONAL,Uttar Pradesh,Chunar,NHAI,"25.177356, 82.973450",25.177356,82.97345,,
1064,312072,"Pudapada
Nildungri Toll",NHAI,TOLL,NATIONAL,Odisha,Sambalpur,"Pudapada
Nildungri Toll","21.449859, 84.115361",21.449859,84.115361,,
1065,350044,Pudur Toll Plaza,PF,TOLL,NATIONAL,Tamil Nadu,Madurai,NHAI,"10.11086,78.17934",10.11086,78.17934,,
1066,176003,"Pudurpandiyapu
ram",Conc.,TOLL,NATIONAL,Tamil Nadu,"Thoothukud
i",Madhucon Infra,"8.862935,78.117106",8.862935,78.117106,,
1067,350006,Pullur Toll Plaza,PF,TOLL,NATIONAL,Telangana,"Mahabubna
gar",NHAI,"15.887742,78.016978",15.887742,78.016978,,
1068,392014,"Pundag toll
plaza",TOT,TOLL,NATIONAL,Jharkhand,Ranchi,NHAI,"23.542861,85.502734",23.542861,85.502734,,
1069,392021,"Pupunki Toll
Plaza",PF,TOLL,NATIONAL,Jharkhand,Bokaro,"R.K.Jain Infra
Projects Pvt.","23.668205, 86.045153",23.668205,86.045153,,
1070,320108,"Puraini Toll
Plaza",PF,TOLL,NATIONAL,Uttar Pradesh,Puraini,NHAI,"29.407490,78.446624",29.40749,78.446624,,
1071,345005,"Purankhedi Toll
Plaza",Conc.,TOLL,NATIONAL,Madhya Pradesh,Kolaras,Ircon,"25.1649077,77.6035472",25.1649077,77.6035472,,
1072,392023,Putru Toll Plaza,PF,TOLL,NATIONAL,Jharkhand,Jamshedpur,NHAI,"22.681826, 86.397622",22.681826,86.397622,,
1073,330106,Rabawata,PF,TOLL,NATIONAL,Rajasthan,Dausa,"M/s PNC
Rajasthan","26.5004499,75.9983801",26.5004499,75.9983801,,
1074,570048,"Ragunathpura
Toll Plaza",PF,TOLL,STATE,Rajasthan,Sikar,RSRDC,"28.29256,75.70622",28.29256,75.70622,,
1075,378008,Raha,PF,TOLL,NATIONAL,Assam,Guwahati,NHAI,"26.245792,92.541470",26.245792,92.54147,,
1076,320052,Raibha toll plaza,PF,TOLL,NATIONAL,Uttar Pradesh,Agra,NHAI,"27.164087, 77.815004",27.164087,77.815004,,
1077,34001,Raikal Toll Plaza,Conc.,TOLL,NATIONAL,Telangana,"Mahabubna
gar","NAVAYUGA
UDUPI","17.005867,78.194493",17.005867,78.194493,,
1078,220001,Raipur,Conc.,TOLL,NATIONAL,Rajasthan,Pali,L&T,"26.063612,74.059477",26.063612,74.059477,,
1079,520021,Raipur-Baghpur,Conc.,TOLL,STATE,Uttar Pradesh,Ghazipur,"Prakash
Asphalting &","25.8340830, 83.5641280",25.834083,83.564128,,
1080,330118,"Raisinghnagar
Toll plaza",PF,TOLL,NATIONAL,Rajasthan,Ganganagar,NHAI,"29.486832,73.391000",29.486832,73.391,,
1081,164002,"Rajadhok Toll
Plaza",Conc.,TOLL,NATIONAL,Rajasthan,Jaipur,"JAIPUR MAHUA
TOLLWAY","26.859184,76.105596",26.859184,76.105596,,
1082,356109,"Rajatadripura
Toll Plaza",PF,TOLL,NATIONAL,Karnataka,"Rajatadripur
a","Riddhi Siddhi
Enterprises","13.319000, 76.696300",13.319,76.6963,,
1083,204001,"Rajchandrapur
Toll Plaza",Conc.,TOLL,NATIONAL,West Bengal,Howrah,"Second
Vivekananda","22.654299,88.325166",22.654299,88.325166,,
1084,239900,"Raje Toll Plaza
(T-2)",Conc.,TOLL,NATIONAL,Bihar,Darbhanga,SMS,"26.225144,86.150263",26.225144,86.150263,,
1085,550017,Rajendra Nagar,PF,TOLL,STATE,Telangana,Hyderabad,IRB,"17.192464, 78.223080",17.192464,78.22308,,
1086,540001,"Rajiv Gandhi Sea
Link",Conc.,TOLL,STATE,Maharashtra,Mumbai,"MEP
Infrastructure","19.0431887,72.8248015",19.0431887,72.8248015,,
1087,330025,Rajora Khurd,PF,TOLL,NATIONAL,Rajasthan,Bharatpur,NHAI,"26.8539706,77.7228186",26.8539706,77.7228186,,
1088,570034,"Rajpura KM 24
Toll Plaza",Conc.,TOLL,STATE,Rajasthan,Jhalawar,RIDCOR Ltd,"23.957803, 75.860369",23.957803,75.860369,,
1089,320074,"Raksha Toll
Plaza",PF,TOLL,NATIONAL,Uttar Pradesh,Jhansi,"Jhansi Baran
Pathways","25.461841,78.451052",25.461841,78.451052,,
1090,570033,"Ralayati KM 9
Toll Plaza",Conc.,TOLL,STATE,Rajasthan,Jhalawar,RIDCOR Ltd,"24.562992, 76.114578",24.562992,76.114578,,
1091,330099,Ramdevara,PF,TOLL,NATIONAL,Rajasthan,Jaisalmer,GR Infra / NHAI,"27.0250630,71.9462760",27.025063,71.946276,,
1092,345054,Ramnagar,Conc.,TOLL,NATIONAL,Madhya Pradesh,Shivpuri,"Jhansi Baran
Pathways","25.278913,77.614165",25.278913,77.614165,,
1093,320095,"Ramnagar
Gansiyari",PF,TOLL,NATIONAL,Uttar Pradesh,Allahabad,NHAI,"25.726413,81.925810",25.726413,81.92581,,
1094,536032,Ramol Toll Plaza,Conc.,TOLL,STATE,Gujarat,Ahmedabad,"Ahmedabad
Ring Road Infra","22.984070, 72.663800",22.98407,72.6638,,
1095,29002,Rampura Plaza,Conc.,TOLL,NATIONAL,West Bengal,"West
Medinipur",NHAI,"22.24076,87.39207",22.24076,87.39207,,
1096,536033,"Ranasan Toll
Plaza",Conc.,TOLL,STATE,Gujarat,Ahmedabad,"Ahmedabad
Ring Road Infra","23.096350, 72.686190",23.09635,72.68619,,
1097,370017,"Rangalibazna
Fee Plaza",PF,TOLL,NATIONAL,West Bengal,Jaldapara,NHAI,"26.68477778,89.23083333",26.68477778,89.23083333,,
1098,375027,"Rangamatia Toll
Plaza",PF,TOLL,NATIONAL,Odisha,Daspalla,NHAI,"20.365667,84.793588",20.365667,84.793588,,
1099,545054,Rangaon,Conc.,TOLL,STATE,Madhya Pradesh,Manawar,"Khalghat
Manawar","22.18080556,75.18750000",22.18080556,75.1875,,
1100,352036,Rapur Toll Plaza,PF,TOLL,NATIONAL,Andhra Pradesh,Rapur,NHAI,"14.2104914,79.5602205",14.2104914,79.5602205,,
1101,57001,"Rasampalayam
Plaza",Conc.,TOLL,NATIONAL,Tamil Nadu,Namakkal,Reliance,"11.193895,78.103219",11.193895,78.103219,,
1102,330059,Rashidpura,Conc.,TOLL,NATIONAL,Rajasthan,Sikar,"Sikar Bikaner
Highway","27.726086,75.075979",27.726086,75.075979,,
1103,392008,"Rasoiya Dhamna
Toll Plaza",PF,TOLL,NATIONAL,Jharkhand,Hazaribagh,NHAI,"24.3234,85.3881",24.3234,85.3881,,
1104,320102,"Rasoolpur
Sikrod DME KM",PF,TOLL,NATIONAL,Uttar Pradesh,Ghaziabad,NHAI,"28.704345,77.522078",28.704345,77.522078,,
1105,345085,"Ratanpur Pata
Plaza",Conc.,TOLL,STATE,Madhya Pradesh,Khargaone,"R.M.N. Tollways
Pvt Ltd","22.246727, 76.001647",22.246727,76.001647,,
1106,345008,Rathara,BOT,TOLL,NATIONAL,Madhya Pradesh,Rewa,"M/s Path India
Pvt.Ltd","24.539445,81.3514053",24.539445,81.3514053,,
1107,546023,Ratirampura,PF,TOLL,NATIONAL,Madhya Pradesh,Morena,NHAI,"26.630845, 78.143699",26.630845,78.143699,,
1108,536064,RATWAI,Conc.,TOLL,STATE,Madhya Pradesh,GWALIOR,"M/S
DHARMENDRA","26.2424490,78.3131290",26.242449,78.313129,,
1109,540508,"Rau Pithampur
Toll Plaza",Conc.,TOLL,STATE,Madhya Pradesh,Indore,RPIPL,"22.6288230,75.786310",22.628823,75.78631,,
1110,550013,Ravi Ryal,PF,TOLL,STATE,Telangana,Hyderabad,IRB,"17.124448, 78.313874",17.124448,78.313874,,
1111,352035,"Raviguntapalli
Toll Plaza",PF,TOLL,NATIONAL,Andhra Pradesh,"Markapura
m",NHAI,"15.2253,79.4592",15.2253,79.4592,,
1112,536069,"Reddypalem Toll
Plaza",PF,TOLL,NATIONAL,Andhra Pradesh,Vijayawada,NHAI,"15.993396, 80.598593",15.993396,80.598593,,
1113,520008,"Rehan Kalan Toll
Plaza",Conc.,TOLL,STATE,Uttar Pradesh,Agra,"Khalatkar
Construction","27.1888,78.00405",27.1888,78.00405,,
1114,550021,Renikunta Toll,Conc.,TOLL,STATE,Telangana,Karimnagar,HKR,"18.2943, 79.1171",18.2943,79.1171,,
1115,570052,"Renwal Toll
Plaza",PF,TOLL,STATE,Rajasthan,Jaipur,RSRDC,"26.67705,75.66506",26.67705,75.66506,,
1116,545038,"Rewa Ring Road
Toll Plaza",Conc.,TOLL,STATE,Madhya Pradesh,Rewa,Agroh Infra,"24.537250,81.3494444",24.53725,81.3494444,,
1117,540020,"Ring Road Toll
Plaza",Conc.,TOLL,STATE,Maharashtra,Nagpur,"GHAI
Construction","21.1579085,79.0102789",21.1579085,79.0102789,,
1118,540514,"Ringod Toll
plaza",Conc.,TOLL,STATE,Madhya Pradesh,Bhopal,"R.M.N.
TOLLWAYS PVT","22.601715, 74.928755",22.601715,74.928755,,
1119,239400,Rohad Toll Plaza,Conc.,TOLL,NATIONAL,Haryana,Rohtak,"West Haryana
Highways","28.754563,76.795216",28.754563,76.795216,,
1120,345011,Rojwas,Conc.,TOLL,NATIONAL,Madhya Pradesh,Indore,Oriental,"23.3306354,76.1757945",23.3306354,76.1757945,,
1121,350007,"Rolmamda Toll
Plaza",PF,TOLL,NATIONAL,Telangana,Adilabad,NHAI,"19.28019,78.409222",19.28019,78.409222,,
1122,187003,"Ronahi Toll
Plaza",Conc.,TOLL,NATIONAL,Uttar Pradesh,Faizabad,"PNC Kanpur-
Ayodhya","26.767878,81.949556",26.767878,81.949556,,
1123,520023,"RTP36 Yamuna
Toll Plaza",Conc.,TOLL,STATE,Uttar Pradesh,Jewar,"M/s. Jaypee
Infratech Ltd","28.141426, 77.574548",28.141426,77.574548,,
1124,380018,"Runni Shaidpur
Toll Plaza",PF,TOLL,NATIONAL,Bihar,Sitamarhi,NHAI,"26.373555,85.493897",26.373555,85.493897,,
1125,243000,"Rupakheda Toll
Plaza",Conc.,TOLL,NATIONAL,Rajasthan,Chittaurgarh,"Bhilwara
Rajsamand","25.1100285,73.9887022",25.1100285,73.9887022,,
1126,352023,"S.V Puram Toll
Plaza",PF,TOLL,NATIONAL,Andhra Pradesh,Chittoor,Transtroy,"13.525577,79.532925",13.525577,79.532925,,
1127,320086,Sabli Toll Plaza,PF,TOLL,NATIONAL,Uttar Pradesh,Puranpur,NHAI,"28.154095,80.100556",28.154095,80.100556,,
1128,199005,"SAHSON Toll
Plaza",Conc.,TOLL,NATIONAL,Uttar Pradesh,Allahabad,"M/s Eagle Infra
India Ltd","25.490249,81.996729",25.490249,81.996729,,
1129,380014,"Saidpur Patedha
Toll Plaza",PF,TOLL,NATIONAL,Bihar,"Saidpur
Patedha",NHAI,"25.8024478,85.2834059",25.8024478,85.2834059,,
1130,312029,"Saini Majra Toll
Plaza",PF,TOLL,NATIONAL,Haryana,Saini Majra,NHAI,"30.196922,76.70574",30.196922,76.70574,,
1131,79001,"Sakapur Toll
plaza",Conc.,TOLL,NATIONAL,Telangana,"Mahabubna
gar",L&T,"16.5356759,77.9444736",16.5356759,77.9444736,,
1132,360038,Salaipudur,PF,TOLL,NATIONAL,Tamil Nadu,"Thoothukud
i","Raima Toll
Road(MEP)","8.975702,77.774608",8.975702,77.774608,,
1133,330019,"Salasar Toll
Plaza",Conc.,TOLL,NATIONAL,Rajasthan,Bikaner,Ircon PBTL,"28.0038710,73.1149900",28.003871,73.11499,,
1134,340051,"Salava Jharoda
Toll Plaza",Conc.,TOLL,NATIONAL,Maharashtra,Hingoli,RSBIPL,"19.599120, 77.392335",19.59912,77.392335,,
1135,182001,"Salemgarh Toll
Plaza",Conc.,TOLL,NATIONAL,Uttar Pradesh,Kushinagar,"M/s Gorakhpur
Kasia Tollways","26.631703,84.238336",26.631703,84.238336,,
1136,370013,"Sali
Bamandanga",PF,TOLL,NATIONAL,West Bengal,Nadia,NHAI,"23.629129,88.359582",23.629129,88.359582,,
1137,345062,"Saliwada Toll
Plaza",PF,TOLL,NATIONAL,Madhya Pradesh,Jabalpur,NHAI,"23.108205,80.001234",23.108205,80.001234,,
1138,100001,Samakhiali,Conc.,TOLL,NATIONAL,Gujarat,Kutch,L&T,"23.308555,70.49059",23.308555,70.49059,,
1139,36001,"Samayapuram
Toll Plaza",Conc.,TOLL,NATIONAL,Tamil Nadu,"Tiruchirappa
lli",Indu Navayuga,"10.92937,78.744056",10.92937,78.744056,,
1140,151001,"Sambalpur
Baragarh",Conc.,TOLL,NATIONAL,Odisha,Bargarh,"Ashoka
Buildcon","21.353192,83.684183",21.353192,83.684183,,
1141,536026,"Sanathal Toll
Plaza",Conc.,TOLL,STATE,Gujarat,Ahmedabad,"Ahmedabad
Ring Road Infra","22.974110, 72.473050",22.97411,72.47305,,
1142,545010,"Sanawad TOLL
PLAZA",Conc.,TOLL,STATE,Madhya Pradesh,Indore,"M/s DBL Mundi-
Sanawad","22.166554,76.113996",22.166554,76.113996,,
1143,546022,"Sangana Toll
Plaza",PF,TOLL,NATIONAL,Rajasthan,Jodhpur,M/s Ashirwad,"25.23411, 72.06510",25.23411,72.0651,,
1144,570028,"Sangaria Toll
Plaza",Conc.,TOLL,STATE,Rajasthan,Bikaner,RIDCOR Ltd,"29.720628, 74.438664",29.720628,74.438664,,
1145,556034,"Sanikoppa Toll
Plaza",Conc.,TOLL,STATE,Karnataka,Bailhongal,"JYOTHI PRAKSH
KM","15.800694, 74.804861",15.800694,74.804861,,
1146,546030,Sanjaynagar,PF,TOLL,STATE,Madhya Pradesh,Chattarpur,MPRDC,"25.095935,79.942031",25.095935,79.942031,,
1147,536046,Sannur,"Concessio
naire",TOLL,STATE,Karnataka,Kalaburagi,KRDCL,"17.2883106,77.0015798",17.2883106,77.0015798,,
1148,317003,"Sanwara Toll
Plaza",PF,TOLL,NATIONAL,Himachal Pradesh,Sanwara,NHAI,"30.890896,77.005475",30.890896,77.005475,,
1149,311003,"Sarai Kale Khan
DME KM 0000",PF,TOLL,NATIONAL,Delhi,Delhi,NHAI,"28.598968,77.258226",28.598968,77.258226,,
1150,320135,"Sarai Sundarpur
Fee Plaza",Conc.,TOLL,NATIONAL,Uttar Pradesh,Pillibhit,"Anil Kumar
Shukla","28.578965, 79.862811",28.578965,79.862811,,
1151,546041,Sarandi,PF,TOLL,NATIONAL,Telangana,Randi,NHAI,"19.4514954672404,79.3150
453932313",19.45149547,79.315,,
1152,536044,Sarasamba,"Concessio
naire",TOLL,STATE,Karnataka,Kalaburagi,KRDCL,"17.5809346,76.4218373",17.5809346,76.4218373,,
1153,345090,"Sarasdol Toll
Plaza",PF,TOLL,NATIONAL,Madhya Pradesh,Jabalpur,NHAI,"23.115915, 79.049163",23.115915,79.049163,,
1154,545009,"Sardarpur Toll
Plaza",Conc.,TOLL,STATE,Madhya Pradesh,Dhar,"DBL Sardarpur
Tollways","22.742188,74.986108",22.742188,74.986108,,
1155,54002,Sardewadi Plaza,Conc.,TOLL,NATIONAL,Maharashtra,Raigad,TRIL,"18.096508,75.0661222",18.096508,75.0661222,,
1156,545035,"Sarlapada Toll
Plaza",Conc.,TOLL,STATE,Madhya Pradesh,Ratlam,Agroh Infra,"23.492569,74.800278",23.492569,74.800278,,
1157,320080,"Sarsawa Toll
Plaza",PF,TOLL,NATIONAL,Uttar Pradesh,Sarsawa,"MBL (GSY) Road
Ltd.","30.04077778,77.38750000",30.04077778,77.3875,,
1158,33003,"Sasaram Toll
Plaza",Conc.,TOLL,NATIONAL,Bihar,Rohtas,"Khed -Sinnar
Expressway","24.957125,83.954997",24.957125,83.954997,,
1159,257001,"Sasthan Toll
Plaza",Conc.,TOLL,NATIONAL,Karnataka,Sasthan,Navayuga,"13.476043,74.7127896",13.476043,74.7127896,,
1160,370018,"Satbhaiya Fee
Toll Plaza",PF,TOLL,NATIONAL,West Bengal,Naxalbari,NHAI,"26.687394, 88.2310881",26.687394,88.2310881,,
1161,520020,Sathiyon,Conc.,TOLL,STATE,Uttar Pradesh,Azamgarh,"Prakash
Asphalting &","26.0434380, 83.2770380",26.043438,83.277038,,
1162,380012,"Saukala Toll
Plaza",PF,TOLL,NATIONAL,Bihar,Aurangabad,NHAI,"24.599579,84.70284",24.599579,84.70284,,
1163,51001,"Sawaleshwar
Toll Plaza",Conc.,TOLL,NATIONAL,Maharashtra,Solapur,ILFS & ITNL,"17.7643864,75.7558759",17.7643864,75.7558759,,
1164,540047,"Sawangi Toll
Plaza",PF,TOLL,STATE,Maharashtra,Aurangabad,NMSCEL,"19.967322, 75.378833",19.967322,75.378833,,
1165,320079,"Sayyad Mazra
Toll Plaza",PF,TOLL,NATIONAL,Uttar Pradesh,"Sayed
Mazra",NHAI,"30.003760,77.710907",30.00376,77.710907,,
1166,536043,"Seetharampura
m Toll Plaza",PF,TOLL,NATIONAL,Andhra Pradesh,"Narsapuram
City","SIBMOST-TATA
Projects (JV)","16.423222, 81.638500",16.423222,81.6385,,
1167,345061,Sehatganj,PF,TOLL,NATIONAL,Madhya Pradesh,Vidisha,NHAI,"23.288508,77.706068",23.288508,77.706068,,
1168,520019,Sehda,Conc.,TOLL,STATE,Uttar Pradesh,Azamgarh,"Prakash
Asphalting &","26.1147010, 83.1344730",26.114701,83.134473,,
1169,540034,"Seldoh
Wadgaon Bakshi",PF,TOLL,STATE,Maharashtra,Wardha,NMSCEL,"20.839359, 78.859699",20.839359,78.859699,,
1170,340032,"Selu Amba Toll
Plaza",PF,TOLL,NATIONAL,Maharashtra,Beed,NHAI,"18.676103,76.391998",18.676103,76.391998,,
1171,340038,Selu Toll Plaza,PF.,TOLL,NATIONAL,Maharashtra,Kalmeshwar,NHAI,"21.193194,78.896639",21.193194,78.896639,,
1172,540511,Selwa Toll plaza,Conc.,TOLL,STATE,Madhya Pradesh,Seoni,"M/s Seema
Singh","22.075667, 79.617528",22.075667,79.617528,,
1173,545057,"SELWAKALA
TOLL PLAZA",PF,TOLL,STATE,Madhya Pradesh,SEONI,Skylark,"22.055251,79.677023",22.055251,79.677023,,
1174,536091,"Semalkhedi Fee
Plaza",PF,TOLL,NATIONAL,Madhya Pradesh,Semalkhedi,"Skylark Infra
Engg Pvt.Ltd.","23.873788,76.107003",23.873788,76.107003,,
1175,320114,Semra Toll Plaza,PF,TOLL,NATIONAL,Uttar Pradesh,Maharajganj,NHAI,"27.0665989,83.6105580",27.0665989,83.610558,,
1176,520015,Semri,Conc.,TOLL,STATE,Uttar Pradesh,Sultanpur,"Prakash
Asphalting &","26.3568250, 82.2606750",26.356825,82.260675,,
1177,190001,SEMRI Toll Plaza,Conc.,TOLL,NATIONAL,Uttar Pradesh,Jhansi,"Bhargavendra
Nath","25.636776,78.875045",25.636776,78.875045,,
1178,138001,"Sendurwafa toll
plaza",Conc.,TOLL,NATIONAL,Maharashtra,Bhandara,"Ashoka
Buildcon","21.088244,80.034186",21.088244,80.034186,,
1179,19001,"SENGURICHI
TOLL PLAZA",Conc.,TOLL,NATIONAL,Tamil Nadu,Villupuram,"Trichy Tollways
Pvt Ltd","11.706434,79.322335",11.706434,79.322335,,
1180,330125,Seora Toll Plaza,PF,TOLL,NATIONAL,Rajasthan,Bap,NHAI,"27.511250, 72.279986",27.51125,72.279986,,
1181,375012,SERGARH TOLL PLAZA,PF,TOLL,NATIONAL,Odisha,Balasore,NHAI,"21.429889,86.836645",21.429889,86.836645,,
1182,360069,"Sevugampatti
Toll Plaza",PF,TOLL,NATIONAL,Tamil Nadu,"Sevugampat
ti",NHAI,"10.193994, 77.794270",10.193994,77.79427,,
1183,345057,Shadol/Dhuwar,PF,TOLL,NATIONAL,Madhya Pradesh,Bhopal,NHAI,"23.2816398,81.4293698",23.2816398,81.4293698,,
1184,320083,"Shahabpur Toll
Plaza",PF,TOLL,NATIONAL,Uttar Pradesh,Bahraich Rd,NHAI,"26.949445,81.256453",26.949445,81.256453,,
1185,16002,Shahapur,Conc.,TOLL,NATIONAL,Karnataka,Koppal,GMR,"15.357898,76.312781",15.357898,76.312781,,
1186,9001,"Shahjahanpur
Toll Plaza",Conc.,TOLL,NATIONAL,Rajasthan,Alwar,"Pink City
Expressway","27.99978,76.430522",27.99978,76.430522,,
1187,380031,"Shahpur Toll
Plaza",PF,TOLL,NATIONAL,Bihar,Begusarai,NHAI,"25.410189, 86.212352",25.410189,86.212352,,
1188,570050,"Shahpura Toll
Plaza",PF,TOLL,STATE,Rajasthan,Jaipur,RSRDC,"25.59767,74.87327",25.59767,74.87327,,
1189,345081,"Shahpura Toll
Plaza",PF,TOLL,NATIONAL,Madhya Pradesh,Jabalpur,NHAI,"23.150100,79.721200",23.1501,79.7212,,
1190,550007,Shamirpet,PF,TOLL,STATE,Telangana,Hyderabad,IRB,"17.343361, 78.341763",17.343361,78.341763,,
1191,550016,Shamshabad,PF,TOLL,STATE,Telangana,Hyderabad,IRB,"17.151163, 78.224438",17.151163,78.224438,,
1192,120001,"Shantigrama
Toll Plaza",Conc.,TOLL,NATIONAL,Karnataka,Hassan,L&T,"12.982709,76.228913",12.982709,76.228913,,
1193,540007,"Shedung NH48
Toll Plaza",Conc.,TOLL,STATE,Maharashtra,Panvel,IRB,"18.947388,73.178849",18.947388,73.178849,,
1194,540002,"Shedung Toll
Plaza",Conc.,TOLL,STATE,Maharashtra,Shedung,IRB,"18.947199,73.1786522",18.947199,73.1786522,,
1195,570042,"Sheetal Fee
Plaza",PF,TOLL,NATIONAL,Rajasthan,Alwar,NHAI,"27.485703, 76.844763",27.485703,76.844763,,
1196,314034,Shekhpura Toll,PF.,TOLL,NATIONAL,Punjab,Talwandi,NHAI,"29.9888,75.1378",29.9888,75.1378,,
1197,540040,"Shelu
Bazar/Wanoza",PF,TOLL,STATE,Maharashtra,Washim,NMSCEL,"20.391363, 77.222332",20.391363,77.222332,,
1198,340053,"Shembal Toll
Plaza",PF,TOLL,NATIONAL,Maharashtra,Chandrapur,NHAI,"20.173582, 79.007495",20.173582,79.007495,,
1199,360054,"Shenbagampett
ai Toll Plaza",PF,TOLL,NATIONAL,Tamil Nadu,"Shenbagam
pettai",NHAI,"10.1588453,78.6509687",10.1588453,78.6509687,,
1200,540046,"Shendra
MIDCÂ Toll",PF,TOLL,STATE,Maharashtra,Aurangabad,NMSCEL,"19.906443, 75.489580",19.906443,75.48958,,
1201,556011,"Sherewada Toll
Plaza",Conc.,TOLL,STATE,Karnataka,Kundagol,"MITRA INFRA
SOLUTIONS","15.260165,75.177026",15.260165,75.177026,,
